LSOA11_CD,trips_per_day
E01001623,1018.00
E01001624,1262.00
E01001625,3249.00
E01001629,5844.00
E01001631,13227.00
E01001632,2099.00
E01001633,513.00
E01001634,257.00
E01001635,1513.00
E01001636,1386.00
E01001637,1811.00
E01001638,591.00
E01001640,62093.00
E01001641,10507.00
E01001642,3946.00
E01001644,64489.00
E01001645,1467.00
E01001646,1238.00
E01001647,2044.00
E01001648,2258.00
E01001650,473.00
E01001651,839.00
E01001652,2826.00
E01001653,181.00
E01001654,411.00
E01001655,4294.00
E01001657,276.00
E01001658,6376.00
E01001659,2933.00
E01001660,742.00
E01001661,3268.00
E01001662,6129.00
E01001664,5232.00
E01001665,6763.00
E01001666,7812.00
E01001667,16541.00
E01001668,3481.00
E01001669,3364.00
E01001671,1987.00
E01001673,10615.00
E01001674,3564.00
E01001675,2849.00
E01001676,3009.00
E01001677,5437.00
E01001678,1070.00
E01001680,259.00
E01001682,4125.00
E01001683,3341.00
E01001684,1717.00
E01001685,1159.00
E01001686,2392.00
E01001687,3931.00
E01001688,11186.00
E01001690,2753.00
E01001693,3290.00
E01001694,1620.00
E01001695,825.00
E01001696,11708.00
E01001697,1537.00
E01001698,259.00
E01001699,13696.00
E01001700,4666.00
E01001701,13871.00
E01001703,259.00
E01001704,1650.00
E01001705,470.00
E01001706,240.00
E01001708,3322.00
E01001709,11326.00
E01001710,480.00
E01001712,4927.00
E01001713,4649.00
E01001714,6823.00
E01001716,2418.00
E01001717,1483.00
E01001718,4926.00
E01001719,1447.00
E01001720,335.00
E01001722,1469.00
E01001724,9038.00
E01001726,2250.00
E01001728,3802.00
E01001729,4186.00
E01001730,5013.00
E01001731,8445.00
E01001733,5602.00
E01001734,14329.00
E01001735,1948.00
E01001737,1178.00
E01001738,1483.00
E01001739,4344.00
E01001740,588.00
E01001741,1103.00
E01001742,3239.00
E01001744,1166.00
E01001745,1176.00
E01001746,729.00
E01001747,5352.00
E01001748,3839.00
E01001749,7000.00
E01001750,1276.00
E01001751,6320.00
E01001752,4731.00
E01001754,2758.00
E01001755,1498.00
E01001756,9753.00
E01001757,895.00
E01001758,4453.00
E01001759,486.00
E01001760,16326.00
E01001761,3014.00
E01001762,8991.00
E01001764,187.00
E01001765,618.00
E01001767,2520.00
E01001768,1025.00
E01001769,4497.00
E01001770,6925.00
E01001772,578.00
E01001773,1467.00
E01001774,1069.00
E01001775,1100.00
E01001776,1906.00
E01001777,5275.00
E01001779,3658.00
E01001780,1650.00
E01001781,4701.00
E01001782,1912.00
E01001783,2351.00
E01001784,878.00
E01001786,2800.00
E01001787,1256.00
E01001788,1288.00
E01001791,848.00
E01001792,5854.00
E01001793,2165.00
E01001794,7309.00
E01001795,4265.00
E01001796,381.00
E01001798,2512.00
E01001800,4472.00
E01001801,690.00
E01001802,690.00
E01001803,1762.00
E01001805,4570.00
E01001806,1934.00
E01001807,4474.00
E01001808,9243.00
E01001809,280.00
E01001811,6829.00
E01001813,9891.00
E01001814,7743.00
E01001815,805.00
E01001816,1100.00
E01001819,2332.00
E01001820,1754.00
E01001821,1744.00
E01001822,2398.00
E01001824,4537.00
E01001825,419.00
E01001826,2112.00
E01001827,1534.00
E01001829,3495.00
E01001830,6180.00
E01001831,5243.00
E01001832,4073.00
E01001833,243.00
E01001834,1915.00
E01001835,1898.00
E01001836,2334.00
E01001837,4616.00
E01001838,1157.00
E01001839,6929.00
E01001840,4346.00
E01001841,1338.00
E01001844,2299.00
E01001845,663.00
E01001846,10655.00
E01001847,3196.00
E01001848,4842.00
E01001849,3644.00
E01001850,1662.00
E01001854,1527.00
E01001856,3059.00
E01001857,5838.00
E01001858,2483.00
E01001860,5089.00
E01001861,1511.00
E01001866,4439.00
E01001867,2615.00
E01001868,1020.00
E01001869,1532.00
E01001871,2615.00
E01001874,23105.00
E01001875,9636.00
E01001876,6791.00
E01001877,4543.00
E01001878,5176.00
E01001879,1753.00
E01001880,2243.00
E01001881,607.00
E01001882,1250.00
E01001883,868.00
E01001884,3380.00
E01001885,1753.00
E01001886,2485.00
E01001887,3951.00
E01001889,4494.00
E01001890,2460.00
E01001891,2466.00
E01001894,2991.00
E01001895,741.00
E01001896,2471.00
E01001897,2081.00
E01001898,23590.00
E01001899,6899.00
E01001900,2463.00
E01001902,1250.00
E01001903,1977.00
E01001904,2116.00
E01001905,1058.00
E01001906,1058.00
E01001907,1058.00
E01001911,1627.00
E01001912,1905.00
E01001914,3928.00
E01001915,14794.00
E01001916,5135.00
E01001918,2144.00
E01001919,209.00
E01001920,9333.00
E01001921,4784.00
E01001922,438.00
E01001923,616.00
E01001924,4232.00
E01001925,1672.00
E01001926,543.00
E01001928,3560.00
E01001929,1039.00
E01001930,3561.00
E01001932,9624.00
E01001933,2228.00
E01001934,105.00
E01001937,2958.00
E01001938,2204.00
E01001939,1430.00
E01001940,1444.00
E01001941,5938.00
E01001942,4630.00
E01001943,27402.00
E01001944,849.00
E01001945,545.00
E01001946,152.00
E01001948,4048.00
E01001950,2598.00
E01001951,2103.00
E01001952,3956.00
E01001953,5917.00
E01001954,2616.00
E01001955,1330.00
E01001956,745.00
E01001957,1308.00
E01001958,393.00
E01001959,2602.00
E01001960,150.00
E01001961,521.00
E01001962,2504.00
E01001963,3873.00
E01001964,2175.00
E01001966,1443.00
E01001968,2191.00
E01001969,1306.00
E01001970,3742.00
E01001971,1306.00
E01001972,2094.00
E01001973,3338.00
E01001974,1981.00
E01001976,1446.00
E01001977,255.00
E01001978,5185.00
E01001979,8841.00
E01001980,759.00
E01001983,823.00
E01001984,2404.00
E01001986,921.00
E01001987,1112.00
E01001988,708.00
E01001989,2124.00
E01001990,6788.00
E01001991,1917.00
E01001992,1385.00
E01001994,2298.00
E01001995,811.00
E01001996,161.00
E01001997,9016.00
E01001999,6279.00
E01002002,9140.00
E01002003,9531.00
E01002005,3669.00
E01002006,2320.00
E01002007,3669.00
E01002008,3973.00
E01002009,2911.00
E01002010,1276.00
E01002011,14047.00
E01002013,1434.00
E01002014,1607.00
E01002015,1133.00
E01002016,1191.00
E01002017,1888.00
E01002019,884.00
E01002020,5410.00
E01002021,1434.00
E01002022,10562.00
E01002023,1152.00
E01002024,432.00
E01002025,1152.00
E01002026,6435.00
E01002028,2570.00
E01002029,11298.00
E01002030,950.00
E01002031,8702.00
E01002032,2579.00
E01002033,2209.00
E01002034,9800.00
E01002036,751.00
E01002037,2052.00
E01002038,3398.00
E01002039,2113.00
E01002040,892.00
E01002042,1915.00
E01002043,1967.00
E01002044,1646.00
E01002045,568.00
E01002046,3038.00
E01002047,1295.00
E01002048,3698.00
E01002049,2962.00
E01002051,5676.00
E01002052,419.00
E01002053,848.00
E01002054,1108.00
E01002055,2785.00
E01002056,3302.00
E01002058,1851.00
E01002059,2224.00
E01002060,382.00
E01002061,1392.00
E01002062,1502.00
E01002063,276.00
E01002064,1216.00
E01002066,13152.00
E01002067,2879.00
E01002068,1645.00
E01002069,10320.00
E01002070,583.00
E01002071,3290.00
E01002072,13675.00
E01002073,1534.00
E01002074,2478.00
E01002075,3083.00
E01002076,634.00
E01002077,7290.00
E01002078,2047.00
E01002079,204.00
E01002080,9989.00
E01002081,6013.00
E01002082,1368.00
E01002083,1645.00
E01002084,759.00
E01002085,8419.00
E01002086,1017.00
E01002087,1594.00
E01002088,2189.00
E01002090,369.00
E01002091,1170.00
E01002092,1385.00
E01002093,3102.00
E01002094,1589.00
E01002095,2414.00
E01002096,3927.00
E01002097,1541.00
E01002098,3621.00
E01002099,507.00
E01002100,878.00
E01002101,252.00
E01002102,4734.00
E01002103,1088.00
E01002104,1502.00
E01002105,7266.00
E01002106,797.00
E01002107,143.00
E01002108,702.00
E01002109,2237.00
E01002110,1904.00
E01002111,1286.00
E01002112,288082.00
E01002113,40749.00
E01002114,41108.00
E01002115,259.00
E01002116,40749.00
E01002117,5619.00
E01002118,46508.00
E01002119,128486.00
E01002121,1418.00
E01002122,41880.00
E01002123,83986.00
E01002125,1278.00
E01002126,117072.00
E01002127,3304.00
E01002128,356.00
E01002129,54178.00
E01002130,132731.00
E01002132,84487.00
E01002133,84811.00
E01002134,782.00
E01002135,4104.00
E01002136,3864.00
E01002137,62301.00
E01002139,869.00
E01002140,43475.00
E01002141,240.00
E01002142,84674.00
E01002143,427.00
E01002144,124638.00
E01002145,1571.00
E01002148,1714.00
E01002150,4961.00
E01002151,4504.00
E01002152,1779.00
E01002153,1193.00
E01002154,1546.00
E01002155,2066.00
E01002156,320.00
E01002157,4048.00
E01002159,601.00
E01002160,2978.00
E01002161,3255.00
E01002162,1074.00
E01002163,2108.00
E01002164,356.00
E01002165,695.00
E01002169,1833.00
E01002170,1324.00
E01002171,512.00
E01002172,718.00
E01002173,1390.00
E01002174,3592.00
E01002175,1589.00
E01002176,3649.00
E01002177,799.00
E01002179,69587.00
E01002180,46683.00
E01002181,2088.00
E01002183,2232.00
E01002184,559.00
E01002185,891.00
E01002186,2493.00
E01002187,2111.00
E01002189,3164.00
E01002190,545.00
E01002191,1360.00
E01002192,2043.00
E01002193,5626.00
E01002194,362.00
E01002195,2105.00
E01002196,722.00
E01002197,143.00
E01002198,639.00
E01002199,652.00
E01002200,2061.00
E01002201,1573.00
E01002202,2739.00
E01002203,1412.00
E01002204,5371.00
E01002206,347.00
E01002207,672.00
E01002208,910.00
E01002209,3817.00
E01002211,1069.00
E01002212,2366.00
E01002213,4088.00
E01002214,279.00
E01002215,1715.00
E01002216,2108.00
E01002217,1224.00
E01002218,4995.00
E01002219,3327.00
E01002221,2510.00
E01002223,293.00
E01002225,326015.00
E01002226,247264.00
E01002227,596.00
E01002228,2338.00
E01002229,686.00
E01002231,637.00
E01002232,42945.00
E01002233,63779.00
E01002237,804.00
E01002238,942.00
E01002239,1385.00
E01002240,2452.00
E01002242,2854.00
E01002243,4861.00
E01002244,1648.00
E01002245,1989.00
E01002246,1429.00
E01002247,1436.00
E01002248,7119.00
E01002249,9429.00
E01002250,1217.00
E01002251,7142.00
E01002253,3286.00
E01002254,3316.00
E01002257,6001.00
E01002258,5051.00
E01002259,1142.00
E01002260,194.00
E01002261,3044.00
E01002262,2601.00
E01002263,457.00
E01002265,196.00
E01002266,1268.00
E01002267,1268.00
E01002268,1703.00
E01002269,836.00
E01002270,2339.00
E01002271,422.00
E01002272,2702.00
E01002273,1069.00
E01002274,2550.00
E01002275,18.00
E01002276,4985.00
E01002277,4652.00
E01002278,1732.00
E01002279,3529.00
E01002280,2137.00
E01002281,3088.00
E01002282,4053.00
E01002283,1479.00
E01002284,699.00
E01002285,1632.00
E01002287,836.00
E01002288,608.00
E01002289,2160.00
E01002291,3395.00
E01002292,836.00
E01002293,3583.00
E01002294,1779.00
E01002295,33.00
E01002296,1302.00
E01002297,585.00
E01002298,1014.00
E01002299,3198.00
E01002300,2152.00
E01002301,675.00
E01002302,672.00
E01002303,1684.00
E01002304,1559.00
E01002305,664.00
E01002306,705.00
E01002307,1559.00
E01002308,886.00
E01002309,1770.00
E01002310,3613.00
E01002311,612.00
E01002312,2009.00
E01002313,1638.00
E01002314,4274.00
E01002315,3203.00
E01002316,33.00
E01002317,1088.00
E01002319,3324.00
E01002320,770.00
E01002321,3274.00
E01002322,258.00
E01002323,64.00
E01002325,2072.00
E01002326,3360.00
E01002327,1841.00
E01002328,439.00
E01002329,898.00
E01002331,443.00
E01002332,1122.00
E01002333,709.00
E01002334,919.00
E01002335,1826.00
E01002336,921.00
E01002337,4363.00
E01002338,3438.00
E01002339,508.00
E01002340,1737.00
E01002341,955.00
E01002342,1952.00
E01002343,1458.00
E01002344,1946.00
E01002345,5283.00
E01002346,363.00
E01002347,363.00
E01002348,1952.00
E01002349,2446.00
E01002350,9909.00
E01002351,650.00
E01002352,3054.00
E01002353,8602.00
E01002354,2519.00
E01002356,15772.00
E01002358,414.00
E01002359,809.00
E01002360,4136.00
E01002361,10564.00
E01002362,1972.00
E01002363,1912.00
E01002364,619.00
E01002365,2536.00
E01002366,1892.00
E01002367,2399.00
E01002368,6569.00
E01002369,1897.00
E01002370,6111.00
E01002371,2347.00
E01002372,1892.00
E01002373,444.00
E01002374,3631.00
E01002375,1109.00
E01002376,1206.00
E01002377,2750.00
E01002379,2915.00
E01002380,882.00
E01002381,474.00
E01002382,2100.00
E01002383,1770.00
E01002384,1220.00
E01002385,3209.00
E01002386,7169.00
E01002388,914.00
E01002389,227.00
E01002390,230.00
E01002391,1123.00
E01002392,794.00
E01002393,1327.00
E01002396,2172.00
E01002397,4764.00
E01002399,1159.00
E01002400,3880.00
E01002401,4061.00
E01002402,729.00
E01002403,440.00
E01002404,883.00
E01002405,4644.00
E01002406,9829.00
E01002407,11067.00
E01002408,1138.00
E01002409,1674.00
E01002410,3212.00
E01002411,4101.00
E01002412,8602.00
E01002413,3827.00
E01002414,8112.00
E01002417,2183.00
E01002419,660.00
E01002420,404.00
E01002421,458.00
E01002422,706.00
E01002423,1106.00
E01002424,3412.00
E01002425,2108.00
E01002426,2248.00
E01002427,1065.00
E01002428,716.00
E01002429,995.00
E01002430,179.00
E01002431,305.00
E01002432,782.00
E01002433,1429.00
E01002434,1020.00
E01002435,368.00
E01002436,1162.00
E01002437,1124.00
E01002438,94.00
E01002439,1663.00
E01002440,1107.00
E01002441,1607.00
E01002442,791.00
E01002443,19006.00
E01002444,47916.00
E01002445,2193.00
E01002446,8211.00
E01002447,15979.00
E01002448,3896.00
E01002449,6905.00
E01002450,217.00
E01002451,404.00
E01002452,649.00
E01002453,217.00
E01002455,1737.00
E01002456,963.00
E01002457,1487.00
E01002458,1364.00
E01002460,2474.00
E01002461,1824.00
E01002462,682.00
E01002463,438.00
E01002464,1327.00
E01002465,862.00
E01002467,645.00
E01002468,851.00
E01002470,4110.00
E01002471,202.00
E01002472,4102.00
E01002473,718.00
E01002474,1616.00
E01002475,3667.00
E01002477,39.00
E01002478,2384.00
E01002479,1685.00
E01002481,1374.00
E01002482,1564.00
E01002483,1581.00
E01002484,724.00
E01002485,2424.00
E01002486,2034.00
E01002487,443.00
E01002488,1340.00
E01002489,5648.00
E01002490,2851.00
E01002492,653.00
E01002495,2907.00
E01002496,2404.00
E01002497,2841.00
E01002498,558.00
E01002499,1513.00
E01002501,826.00
E01002503,3258.00
E01002504,2209.00
E01002505,5832.00
E01002506,4896.00
E01002508,5911.00
E01002509,311.00
E01002511,2051.00
E01002512,2719.00
E01002513,2649.00
E01002514,5587.00
E01002515,5892.00
E01002516,511.00
E01002518,860.00
E01002519,2277.00
E01002520,133.00
E01002521,10736.00
E01002523,2392.00
E01002525,1795.00
E01002526,3601.00
E01002527,1953.00
E01002528,41.00
E01002529,8145.00
E01002530,3346.00
E01002531,784.00
E01002532,1623.00
E01002533,359.00
E01002534,187.00
E01002535,8533.00
E01002536,1744.00
E01002537,3249.00
E01002538,1265.00
E01002539,846.00
E01002540,467.00
E01002541,1159.00
E01002542,1370.00
E01002543,934.00
E01002544,461.00
E01002545,461.00
E01002546,780.00
E01002547,1560.00
E01002548,3679.00
E01002549,3251.00
E01002551,2772.00
E01002552,2326.00
E01002553,2326.00
E01002554,10314.00
E01002555,4221.00
E01002557,4362.00
E01002558,3634.00
E01002559,2007.00
E01002560,856.00
E01002562,1128.00
E01002563,4930.00
E01002564,1180.00
E01002565,3814.00
E01002566,7600.00
E01002567,357.00
E01002568,5331.00
E01002569,718.00
E01002570,4963.00
E01002571,399.00
E01002572,2553.00
E01002573,4138.00
E01002574,3487.00
E01002575,5774.00
E01002576,1529.00
E01002578,3630.00
E01002579,713.00
E01002580,965.00
E01002581,558.00
E01002583,5345.00
E01002584,5501.00
E01002585,3295.00
E01002587,4106.00
E01002588,270.00
E01002589,1092.00
E01002590,1864.00
E01002591,656.00
E01002592,7401.00
E01002593,9801.00
E01002594,1331.00
E01002595,279.00
E01002596,526.00
E01002598,2248.00
E01002601,540.00
E01002602,285.00
E01002603,866.00
E01002604,648.00
E01002605,4177.00
E01002606,1478.00
E01002607,3786.00
E01002608,7719.00
E01002609,2334.00
E01002610,1728.00
E01002611,2666.00
E01002612,5599.00
E01002613,611.00
E01002614,3918.00
E01002615,3933.00
E01002616,1267.00
E01002617,856.00
E01002618,1342.00
E01002619,2135.00
E01002620,2211.00
E01002621,1064.00
E01002622,2037.00
E01002623,2435.00
E01002624,5057.00
E01002626,488.00
E01002628,2706.00
E01002629,3445.00
E01002630,1182.00
E01002631,1012.00
E01002632,1459.00
E01002633,3981.00
E01002634,1457.00
E01002635,3856.00
E01002636,633.00
E01002637,4941.00
E01002638,3072.00
E01002639,238.00
E01002640,1281.00
E01002641,3070.00
E01002642,15624.00
E01002643,5438.00
E01002646,2081.00
E01002647,1173.00
E01002648,4912.00
E01002649,4195.00
E01002650,3304.00
E01002651,774.00
E01002652,1820.00
E01002653,1177.00
E01002654,1673.00
E01002655,366.00
E01002656,628.00
E01002657,2508.00
E01002659,1492.00
E01002660,2337.00
E01002661,3399.00
E01002662,3721.00
E01002663,6293.00
E01002664,6087.00
E01002665,3163.00
E01002666,546.00
E01002667,1854.00
E01002668,7000.00
E01002669,366.00
E01002670,3564.00
E01002672,3828.00
E01002673,48.00
E01002674,715.00
E01002675,478.00
E01002676,2026.00
E01002677,6370.00
E01002678,2122.00
E01002679,2246.00
E01002680,3631.00
E01002681,7666.00
E01002682,7320.00
E01002683,3372.00
E01002684,7292.00
E01002686,4696.00
E01002687,1224.00
E01002690,1026.00
E01002691,2388.00
E01002692,12744.00
E01002693,4308.00
E01002694,1898.00
E01002695,1962.00
E01002696,3483.00
E01002697,4274.00
E01002698,736.00
E01002700,490.00
E01002701,3688.00
E01002702,1430.00
E01002703,1837.00
E01002704,19629.00
E01002706,1714.00
E01002707,13469.00
E01002708,1454.00
E01002709,429.00
E01002710,5564.00
E01002711,8645.00
E01002712,4051.00
E01002713,2223.00
E01002714,3234.00
E01002716,8021.00
E01002717,350.00
E01002719,3175.00
E01002720,2389.00
E01002721,1583.00
E01002722,2640.00
E01002723,1166.00
E01002724,11875.00
E01002725,2095.00
E01002726,8121.00
E01002727,8111.00
E01002728,7931.00
E01002729,1660.00
E01002730,351.00
E01002731,12970.00
E01002732,7399.00
E01002734,17416.00
E01002735,2460.00
E01002737,363.00
E01002738,8791.00
E01002740,3100.00
E01002741,2328.00
E01002742,3676.00
E01002743,432.00
E01002744,1838.00
E01002745,1550.00
E01002747,1905.00
E01002748,7499.00
E01002749,1550.00
E01002751,3137.00
E01002752,1550.00
E01002754,3297.00
E01002756,1336.00
E01002758,5625.00
E01002759,985.00
E01002760,1533.00
E01002762,7233.00
E01002763,5661.00
E01002764,7646.00
E01002765,5061.00
E01002766,2019.00
E01002767,3134.00
E01002768,6160.00
E01002770,20864.00
